id	text	sentiment
10924	i don’t know who is she bt listen jo pani dai vai sathi ma jo pani janna sakxa kehi saman chaheko ko ma so, kah tour ma jada kehi huda kasile aausadhi xa bhanera sodhyo bhane k rape bhandine	Negative
22371	simran ko asu le pirolos naramro comment garne lai bichara 😭 bujhera comment garnu	Neutral
14769	binit ko comedy maja	Positive
11414	dami nalak bala sentence.. salut you hark phuyal	Neutral
24177	rachana aakahs so nice jodii	Positive
12926	should have been 10 ! finishing ma work garnu parxa otherwise it would be tough against india	Neutral
27681	last hasayo ganesh le 😋 gud luck both of you 😘	Positive
13188	pardaina tax tirnu ...kasailai.....nepal ma tax aauxa ani tai nepal ka corruption minister haru la poisa laghara international bank ma rakhna ......	Negative
21053	army manxe runo hunna bro (dont worry bro khuttaaaa bhaye paxi juttaaaaa mulaa xaani xaani.)	Neutral
31250	yo dislike hanna manxe haru pakkai political party ko afno najik ko manxe huna parxa 😡	Negative
19816	yes grg pani auunu pareo ni	Positive
10688	pupg is better than unathar	Neutral
21760	mobile business pani ramrai profit garxan hola...	Neutral
24684	host changed garnu paryo kanti put tv	Negative
26557	daiko acting chai khatra 103 digree jwaro aayo vaneraa start garera 1000 volt ko nikalxan tww...	Positive
11273	aaja team prikhar jodi wow babal thyoo 😍👌😮	Positive
17066	nepali players haru attacking role ma performance gareko dekhirahada i,m so happy congratulations all team lai super performance......	Positive
26590	ma cahi mero bullet ma aama rakhera kudauxu ☺️☺️😄	Neutral
20897	bullet aamalai dekhna pauda khusi lagyo. u are the inspiration for all aamas 😘	Positive
19627	deepa pradip ko pani interview chaiyo plz	Neutral
13084	adhip thapaliya is great	Positive
25605	kailali police u have to learn from kaski police	Neutral
13253	wild card entry hunu paro rupak and neelamlai chance dinu paro	Neutral
14841	wheareas bhuvan rokka is nalayak	Negative
14404	development sikney ho bhaney singapore ghumera aunus	Neutral
25990	saugat dai you are so handsome your gf also so beautiful but juga le suhayana dai xito vanda xito katnu .	Neutral
10199	ahelay yo lockdown ma ambulance taxi baneyko xa. ghra samma k lift magyako 15 minute ko bato sala 1000 rupees lyaurey randi ka xora haru	Negative
31512	hakim dai expression g-bob bolne belama 😂	Neutral
25196	parmitale 10/10 pauda xiring le ni 10/10 paunu parne ho.dance ni tei level ko thiyo but...why???	Neutral
21738	nepal sunn bitikai sena garbasil huxa 😘😍🤗😊🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵⚔️⚔️⚔️	Positive
18999	aafai dhami aafai boksi !!! psychology student 🧠	Negative
24432	why yo vote binit 38:17	Neutral
11589	wahan jashto ko lagi nepalma government harayeko chha,hamile shath nadiye bilawnechha, salute my boy all the best,	Neutral
12163	bichara husband wife nai kati safa man ko	Positive
22425	ajay shahii we love uuu 3 croee jantaa sabbb ajay shahii ko suportt ma xaa jholee haruuu sab lai line layaraa thoknaa parxaa jhole harlaii	Positive
26582	😭 teyo pasu lai karbai hos ayush sir	Negative
24020	18 yr underage vonei wrong cho .aja ko gujma	Negative
22484	5 times prime minister bhaye pani singapore banaune sakena jhingapur banaye cha. beda janta jindabad	Negative
11515	what kunti mam said is true abt shivani . i still remember her answer that i got from her. stubborn...best wishes from seintoe lama.	Neutral
24503	manchhe bhaneko raju dhungana jasto hunu parchha.. we are with raju dhungana and we love him ! jay nepal 🇳🇵!	Positive
21547	subscriber haru badhaune chhu....thanks this channel	Neutral
31981	hey bhagwan marey pachi tah shanti paus .humanity is above everything	Neutral
19057	dherai jasto sabai elwction live herdai xann 🤣 ataa k aaiithey holaa ra 🤣	Neutral
18841	hawa janta, pattur airplane, desh and ra neta	Negative
17757	yasko matlab ma manche timi haru sabai bhaisi just some farm animals in a big farm of gods.	Negative
21435	kaile banxa dependable hospital nepal ma tysaile sishir aaunai parxa	Neutral
17369	mata dance bhanda pani dipendra g ko guff sunna aauxu	Positive
25374	mantri jiu ko balatkar ko follow up k bho sir tyass lai 😡 marnu parxa	Negative
15172	daijo line yo chor lai kada karbai hunu parx	Positive
22021	suddhiii nepal ma aayerw nepal ko teti thulo thau ma baserw bharat ko tarif bharat ko support 😠	Negative
18573	bull shit omg this is modern world 🌎 tapai ko future ko barey ma vannu hos na world lai voli tapai ko programme ko k cha?	Negative
15368	he bhagwan kasari samhalnu aafulau plzz bro aafulai strong banaunu i'm saluted you indian armi hoisinx aafulai control garnus sir 🙏	Neutral
26269	yasto santanko details publish garnu parchha ani kehi change auchha ki?	Neutral
23624	junu le careless gariraako x tesaile vote out huna jaruri x	Negative
21012	viewtower maa dherai xalfal dekhiraa ko xu. truth is thulo building hudai maa viewtower hudaina, public haru laai accessible pani huna paryo.	Neutral
18032	rekha you cant do any good for our country but rajandra linden gandra shai rajesh is best for our country please rekha is not good our country	Negative
15935	offcourse offcourse matrai bhanchay 🤣 darshan garaii chadchay 😊	Neutral
21520	good job keep it up .job jane vaya by walking jane .padne manche ho vane buji halcha ni .donkey ta hoine ni	Positive
12145	yo desh lai maya garney haru jahiley runu parney..kasto desh.	Neutral
21851	hjurko mobile nomber dinuna	Neutral
22404	best wishes team xhis yo palli fainel ma pugnu parxa hy	Positive
24396	ta mg vhaluni hoss	Negative
16225	jiban sathi ma good jodi xaina ki vetena ho malbika thiis fake man fake girla	Negative
19391	neupane vaneko atankabadi ho black money lai white banauna budi heroin banako	Negative
14103	katti bathi chori.congratulation .	Positive
24990	habit n looks sila bdr muktan like sarurako jasto	Neutral
13222	yo sarmila ko poi sale	Negative
10874	naya jiwan safal ani sukhamaya banos!!!!!	Neutral
13787	radi ko xora police haru mc	Negative
24497	imwitjkulmsn we want kulmanghisig comes kulmanghisig we want kulmanghisig	Neutral
15385	aaile samakai bharsta,niragkush,nikaama,blahh blahh saarkaar	Negative
17252	she looks like janbi bohora her face	Neutral
14843	jahile goosebumps dine team.👏	Positive
23243	aaja ta everyone was awesome.. app bhata pani stars haru ne .. all the best to all 💗	Positive
19249	we r with u puja chaudhary g.back off indian sony gurung r. i. p	Negative
13583	i wish camera angle ramro hose dancers tira dance garda ❤️❤️	Neutral
20605	team kamal and happy pride month 🌈	Positive
10934	ramrai vayo result ramro lagyo for chandra ko behavior le but sad pani for dipesh you are the best choreographer !!!	Neutral
26482	fake kt lay chaldai cha. paudina najanni lay jailay haat mathi garchan. yo kt lai tanda ni aateko chaina	Negative
23010	sister realize garnu bhayo.. yo thulo kura ho...but plz baby ko lagi bhaye pani milnu hos . plz.....!!	Neutral
31341	hamilai pani yastai ramro handwriting hune doctor vaeko herne chahaana xa 🤗❤️	Neutral
12708	bidesi movie vnu porne k xa kura	Neutral
16291	lok pgl khali mahila matra pidama hunx ta.	Negative
25615	ganesh katwal bhanda tw sujit dhamla ko dimag khuske jasto xw	Negative
15459	nepal barbat bhako yestsri hoixs	Negative
20591	when he got marride...what a jok	Negative
14558	jeena le garna nasakne kehi xaina tara ahile sonicako harek perform bigreko xa sayad jeena ko afno bahini jwai biteko karan tension baara pani hola.sabai jodi harulai best wishes.	Neutral
14441	buvan subedi hero ki belen?	Neutral
13637	when he gave a closing statement “nepal aayeka” thats was rude instead mention nepal aaunubhayeka.. other than that sonam wangchuk was awesome. great conversation	Neutral
18696	woww!!! 👏 well done sameer lawar jee. akdamai chitta bujhdo kura garnu vayo.	Positive
13433	janta ko sukhi jeewan.....hasau x moro le....😆	Positive
23843	rajesh hamal is king of nepal flims industry ... he is maha nayak...	Positive
20287	ramro xa beautiful video good jab all jay nepal	Positive
10854	teyo clinic ko dr le aama chai teyo din kam thiyo banchha… eyo aama & chhora le meat lina gayako banchha … so what is this.. all conflicted… suspicious 🤨	Neutral
24769	sakdo share garidinu hola yo video !! dhanyabad 🙏	Neutral
25895	rupesh sir lagayat all team lai jit ko agrim suvakamana	Positive
21321	yasto po shermati wow i like u ❤	Positive
23378	yesto hero lai xodera jane women pashu ho.	Negative
26692	wake you ... religion lai politics sanga involve garekai ramro otherwise there will be violence...	Neutral
17715	hoina tyo lipi padhera hune faida chahi k ho ta world ma chalne language use to hunupareu ani new technology ma base education paunu pareu	Neutral
31368	kam aphaima kahile sano thulo hudaina aphno aphno sonchai ho bahini takecare hai testo rodma aphno care pani garnu 😭	Neutral
22765	bichara sojo magar kt le khattam gari life 😍	Neutral
18226	hijo maile herda 1k views thyo aja 424k 😍 proud of you 👏 nepal ko samunnat bikashko lagi hjr jasto jananeta ko awasyak x	Positive
27788	dance garne manche lai ekting kam lagdain hey guys	Neutral
16715	naresh dai 💕 vten also hip hop gang	Neutral
24289	yasta lai sukumbwabase vanna ho vana hami jasto lai chai k vanni hou sir????	Negative
17422	raj sir sushmita justo po dekhchu k vayo mero ahkha !!!! sadikxya looking gorgeous in blue gown.	Positive
12868	uric acid le back side ,neck hurt pani hunxa sir khi suggestion pam na	Neutral
11229	mahanagarka manche haru comparatively better rahechan...yahan fataha haru ta malpot karyalayaka mancheharu rahechan...	Neutral
15295	tei tokerahola dai ko khunchuser doplayex vai motayex hahaha je hos ramailoraix paribar khusi lagyo happy dashai	Positive
31109	pagal khate kukur chor	Negative
23701	nepal ko kta hos kt hos football match herdina 😈	Negative
23027	nepal kai naam challne ho,nepal lai nai faida hune ho selfish jealous vako ho tyo nula panday budaa	Negative
10514	daliya system vanako dalal ko jhunda ho. k ho daliya nothing. let's kick out old age & face.	Negative
10383	kasko khalko patrakar location pani pura nadine	Negative
24534	wow wonderful episode n amazing presentation mr ubaraj g 👏	Positive
31511	tyoo yadav lai k punicement hunxa ?	Neutral
17689	dhaka pokhereli hoina… yo ki jhapali ho ki shyanjali ho… lastai ba’atho … stunt baaz ho ki hoina banne prashna ma yo 1000% stunt ho… listen to the every answer… fucking fake…	Negative
20462	ho maile ni suneko nep ko map book ma xapnu ni nadeko re.	Neutral
21628	ahile ni jhyaap.jasto x	Negative
24198	glti dubhi ko xh	Neutral
12336	santosh ji move mah pani yo hair style garnu paryo dami dekheko x	Positive
18408	jall ma halne 😠	Negative
31712	big fan of your different voice. but alik mihenat garnu paryo jaile jaile word birsinu vayena	Neutral
10354	de afno future lai sochyar agadi badnu past is past ....we all r support u ....be brave...hjr ko aasu dekhyar mero man thamna sakina....be strong de...❤️❤️❤️👍	Positive
19435	😂 jattibela pani suraj le t saugat mathi naee dos 😂	Negative
24512	diljan sir ko phone number kati hola	Neutral
13431	vak yo anita ra reneshalai kehi aaudaena khub dance jane jhai garxan. love you umesh sir	Negative
21204	love u all ❤️❤️❤️ but salon kina movie premier n hall ma show huda na aayeko hola aafnai movie ma pani??	Neutral
26229	hearing terms like 'machine learning' and 'data analytics' from a mayor candidate is a sign that finally well-educated and skilled people are coming to politics. natra ta jaile unpadh gawar ra jholegiri garera pass bhako neta haru matra dekhna payinthyo. good luck dinesh!	Positive
27322	aama vanneko mahan hunn 🥰♥️♥️♥️♥️♥️❤️❤️❤️	Positive
18014	haha its very simple duniyama xa yasto oktok ta jabo	Negative
21821	yo khate aangkaji pagal ta pagal tara purai pagal ho yaar...little knowledge is always dangerous...	Negative
25353	dhamalale yesterday kura ni bujla r	Neutral
25701	yo live tv show maa fariyeko ho 😠	Neutral
19163	very funny setopati lagayat le sabbai news hatayecha suraj ko kura. highlight ma naaauna dina.😂. fata the great haru raichan media	Negative
25391	thank you baini for yo mahan karya	Positive
15023	yeo mulla manish hamala kasari journalists vayeo ho 😄	Negative
17945	interview line bro ko bolne tarika ekdam dami lagxa malai	Positive
31235	madarchut police nai chor xan	Negative
31283	as a i'm indian nepali____malai bhuvan pradhanang lai taikkai man parena 😡	Negative
13854	really sunita thegem was outstanding perform	Positive
10313	yini badinai hosiyar thiye maobadilai use garera brastachar garne, anapad pm bhayepani naam kamaune dauma.	Negative
25163	lol deeksha di ko last punch 🤣	Neutral
22277	he is a great leader ever had, ❤️sameer sir jasto manxe nepalma janminu nai hami proud feel garxam 👏🙌🙏 let’s vote for rastriya swotantra party rsp 🗳	Positive
14833	jalan ko video here paxi aaune 👨‍🎤	Neutral
23289	tyo arkaako ghar bigaarne maachikne ko pani photo dekhaonu paryo dipendra bro.	Negative
11749	sachi nai janma dine aama lai bato maa falne chhora le k sikchhya dinu student lai ra tyo sir dekhi k sikno student le (very bad man)yr	Negative
15442	aaile aati ramro vision vayako manche sathathei well educated this man deserve higher level post aba heram umesh shale jiteko heran pam	Positive
25890	joti and laure winner bhaya ko dekhana pau hae bhagawan	Neutral
11164	bir balbhadra kuwar jasto leader ko khacho xa nepal lai develp garna ko lagi!	Neutral
27212	you r real hero 💪 sudhir sir	Positive
15685	samajko lagi naxuteko ramro ak vayideu feri she did it's very first mistake so plz forgive her	Neutral
19239	surya bistarai astauncha just wait next two years	Neutral
19625	fuck you dog of sanjeev sapkota surya pangeni shame on this government not hiring kulman ghising	Negative
14846	visit nepal2020 lai bhanga garyo corona let	Negative
12864	pura serious vayera herey ko last ma training po.... 😂	Neutral
11023	bro tyo crash investigation na garikana kasari crash vayo news reporter bhayara guess nagarnu hola.	Negative
16938	it feels good to think of balene city. thank you sevaro namaste	Positive
10429	bhuvan pradhanang lai heart attack aauna maddat puryau hai	Negative
14412	i will pray for you sis tapaile yeuta bacha garba mah bhyeko phaleko bhaye hatara hunthiyo tar god ko najar mah ekdam ramro kam garnu bho sis god le tapailai nya garnu huncha	Neutral
25614	season3 but finger chai kina 2wtf 😂	Negative
27005	mc joker jatho nipesh badar	Negative
14302	pawan deep sounds typical pahadi lok gayak...	Neutral
11533	tar right 👍 kasle bolne	Neutral
13519	kolpur bata good newes no mcc ?	Neutral
24642	badhai chha bhai great job	Positive
26468	sansara yestai xa koi le babu sath me vaerw pni maya payeko xainan koi le babu tadha vaerw maya payeka xainan 😥😓	Neutral
14403	balla tv aayo aba mero aama khushi bhayera tv herna saknuhunxxa. best of luck mr dipesh lammichhaney.we are with positive vives..	Positive
18849	hamrra vagawan dhurmus suntali lai help garau.ra.ma samman ra salam garna chahanxu	Positive
